"","lr_cols_data.day","lr_cols_data.year","lr_cols_data.mo","lr_cols_data.da","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS"
"439",4,2014,3,6,0.199504337050806,0.195652173913043,0.0049495610871278,1,0.433155080213904,0.209718670076726,0.110864745011086,0.28150765606596,0.174074074074074,0,0.129807692307692,0,0.430594900849858
"440",5,2014,3,7,0.270136307311029,0.353546910755149,0.00420601715699876,1,0.363636363636364,0.209718670076726,0.110864745011086,0.257950530035336,0.174074074074074,0,0.129807692307692,0,0.406987724268178
"441",1,2014,3,10,0.420074349442379,0.364988558352403,0.00231941315517873,0.964705882352941,0.251336898395722,0.179028132992327,0.223946784922395,0.424028268551237,0.416049382716049,0,0.0384615384615385,0,0.388101983002833
"442",2,2014,3,11,0.560099132589839,0.502288329519451,0.00154257621325284,0.988235294117647,0.245989304812834,0.130434782608696,0.0421286031042129,0.586572438162544,0.420987654320988,0,0,0,0.385269121813031
"443",3,2014,3,12,0.546468401486989,0.588100686498856,0.000943302000910009,0.752941176470588,0.176470588235294,0.104859335038363,0.0687361419068736,0.599528857479387,0.532098765432099,0,NA,0,0.389990557129367
"444",4,2014,3,13,0.251548946716233,0.282608695652174,0.00130952513067507,0.894117647058823,0.588235294117647,0.363171355498721,0.379157427937916,0.480565371024735,0.198765432098765,0.0772626931567329,NA,0,0.418319169027384
"445",5,2014,3,14,0.273853779429988,0.208237986270023,0.00339588720327604,1,0.32620320855615,0.258312020460358,0.266075388026608,0.363957597173145,0.198765432098765,0,NA,0,0.456090651558074
"446",1,2014,3,17,0.254027261462206,0.177345537757437,0.00332930117968238,1,0.401069518716578,0.232736572890026,0.133037694013304,0.318021201413428,0.260493827160494,0,NA,0,0.393767705382436
"447",2,2014,3,18,0.315985130111524,0.232265446224256,0.00376211033304109,1,0.304812834224599,0.232736572890026,0.110864745011086,0.328621908127208,0.260493827160494,0,NA,0,0.423984891406988
"448",3,2014,3,19,0.353159851301115,0.458810068649886,0.00382869635663474,0.929411764705882,0.331550802139037,0.179028132992327,0.0687361419068736,0.341578327444052,0.322222222222222,0,NA,0,0.39943342776204
"449",4,2014,3,20,0.460966542750929,0.543478260869565,0.00213075275499673,0.6,0.352941176470588,0.283887468030691,0.223946784922395,0.458186101295642,0.371604938271605,0.203090507726269,NA,0,0.495750708215297
"450",5,2014,3,21,0.442379182156134,0.359267734553776,0.00277441764973532,1,0.438502673796791,0.232736572890026,0.177383592017738,0.458186101295642,0.458024691358025,0,NA,0,0.459867799811143
"451",1,2014,3,24,0.242874845105328,0.180778032036613,0.00359564527405697,1,0.336898395721925,0.179028132992327,0.0909090909090909,0.318021201413428,0.235802469135802,0,NA,0,0.420207743153919
"452",2,2014,3,25,0.297397769516729,0.233409610983982,0.00329600816788557,1,0.219251336898396,0.179028132992327,0.0421286031042129,0.28150765606596,0.235802469135802,0,NA,0,0.351274787535411
"453",3,2014,3,26,0.306071871127633,0.25629290617849,0.00248587821416284,1,0.556149732620321,0.388746803069054,0.330376940133038,0.28150765606596,0.298765432098765,0,NA,0,0.435316336166195
"454",4,2014,3,27,0.273853779429988,0.223112128146453,0.00413943113340509,1,0.358288770053476,0.332480818414322,0.266075388026608,0.341578327444052,0.246913580246914,0,NA,0,0.411709159584514
"455",5,2014,3,28,0.490706319702602,0.534324942791762,0.00342918021507285,0.952941176470588,0.272727272727273,0.179028132992327,0.110864745011086,0.540636042402827,0.444444444444444,0,NA,0,0.404154863078376
"456",1,2014,3,31,0.434944237918216,0.521739130434783,0.00229721781398085,0.941176470588235,0.438502673796791,0.232736572890026,0.246119733924612,0.480565371024735,0.420987654320988,0.0662251655629139,NA,0,0.431539187913126
"457",2,2014,4,1,0.475836431226766,0.456521739130435,0.00324051981489086,1,0.267379679144385,0.179028132992327,0.0909090909090909,0.530035335689046,0.420987654320988,0.0022075055187638,NA,0,0.422096317280453
"458",3,2014,4,2,0.482032218091698,0.556064073226545,0.00328491049728662,0.976470588235294,0.101604278074866,0.0562659846547314,NA,0.530035335689046,0.458024691358025,0,NA,0,0.393767705382436
"459",4,2014,4,3,0.560099132589839,0.501144164759725,0.00326271515608873,1,0.160427807486631,0.0792838874680307,NA,0.610129564193168,0.496296296296296,0,NA,0,0.462700661000944
"460",5,2014,4,4,0.446096654275093,0.552631578947368,0.00309625009710462,0.764705882352941,0.347593582887701,0.232736572890026,0.0909090909090909,0.458186101295642,0.469135802469136,0.022075055187638,NA,0,0.491029272898961
"461",1,2014,4,7,0.480793060718711,0.508009153318078,0.0035734499328591,0.741176470588235,0.235294117647059,0.179028132992327,0.0421286031042129,0.540636042402827,0.420987654320988,0,NA,0,0.406987724268178
"462",2,2014,4,8,0.547707558859975,0.653318077803204,0.00128732978947719,0.376470588235294,0.299465240641711,0.232736572890026,0.197339246119734,0.575971731448763,0.507407407407407,0.189845474613687,NA,1,0.475920679886686
"463",3,2014,4,9,0.54275092936803,0.477116704805492,0.0018533109900232,1,0.352941176470588,0.258312020460358,0.155210643015521,0.575971731448763,0.532098765432099,0.0750551876379691,NA,0,0.465533522190746
"464",4,2014,4,10,0.521685254027262,0.369565217391304,0.0033625941914792,1,0.310160427807487,0.283887468030691,0.133037694013304,0.540636042402827,0.496296296296296,0,NA,0,0.512747875354108
"465",5,2014,4,11,0.66542750929368,0.573226544622426,0.00295198037931838,1,0.304812834224599,0.179028132992327,0.0687361419068736,0.705535924617197,0.496296296296296,0,NA,0,0.478753541076487
"466",1,2014,4,14,0.729863692688972,0.745995423340961,0.00285210134392791,1,0.342245989304813,0.209718670076726,0.266075388026608,0.729093050647821,0.64320987654321,0,NA,0,0.3890462700661
"467",2,2014,4,15,0.620817843866171,0.760869565217391,0.00195319002541367,0.717647058823529,0.368983957219251,0.283887468030691,0.223946784922395,0.705535924617197,0.520987654320988,0.0154525386313466,NA,0,0.330500472143532
"468",3,2014,4,16,0.376703841387856,0.40045766590389,0.00387308703903051,0.823529411764706,0.390374331550802,0.309462915601023,0.266075388026608,0.564193168433451,0.358024691358025,0.152317880794702,NA,0,0.441926345609065
"469",4,2014,4,17,0.411400247831475,0.392448512585812,0.00540456558168441,1,0.385026737967914,0.209718670076726,0.110864745011086,0.39811542991755,0.358024691358025,0.011037527593819,NA,0,0.383380547686497
"470",5,2014,4,18,0.408921933085502,0.47025171624714,0.00487187739293523,1,0.272727272727273,0.153452685421995,0.0221729490022173,0.39811542991755,0.420987654320988,0,NA,0,0.37204910292729
"471",1,2014,4,21,0.540272614622057,0.462242562929062,0.00364003595645274,1,0.192513368983957,0.130434782608696,NA,0.610129564193168,0.482716049382716,0,NA,0,0.395656279508971
"472",2,2014,4,22,0.627013630731103,0.655606407322654,0.00190879934301791,0.988235294117647,0.229946524064171,0.153452685421995,0.0687361419068736,0.659599528857479,0.482716049382716,0,NA,0,0.337110481586402
"473",3,2014,4,23,0.586121437422553,0.588100686498856,0.0013983064954666,0.988235294117647,0.352941176470588,0.258312020460358,0.266075388026608,0.659599528857479,0.569135802469136,0.0022075055187638,NA,0,0.409820585457979
"474",4,2014,4,24,0.521685254027262,0.356979405034325,0.00249697588476179,1,0.433155080213904,0.258312020460358,0.266075388026608,0.55359246171967,0.496296296296296,0,NA,0,0.457034938621341
"475",5,2014,4,25,0.547707558859975,0.37070938215103,0.00290758969692262,1,0.224598930481283,0.130434782608696,0.0909090909090909,0.564193168433451,0.520987654320988,0,NA,0,0.486307837582625
"476",1,2014,4,28,0.571251548946716,0.520594965675057,0.00327381282668768,1,0.192513368983957,0.153452685421995,NA,0.610129564193168,0.532098765432099,0,NA,0,0.46742209631728
"477",2,2014,4,29,0.511771995043371,0.569794050343249,0.00399516141561886,1,0.379679144385027,0.232736572890026,0.133037694013304,0.610129564193168,0.532098765432099,0,NA,0,0.427762039660057
"478",3,2014,4,30,0.44361833952912,0.613272311212815,0.00427260318059239,0.305882352941176,0.411764705882353,0.258312020460358,0.197339246119734,0.434628975265018,0.482716049382716,0.130242825607064,NA,0,0.518413597733711
"479",4,2014,5,1,0.653035935563817,0.748283752860412,0.00198648303721049,0.376470588235294,0.245989304812834,0.130434782608696,0.0421286031042129,0.742049469964664,0.482716049382716,1,NA,1,0.517469310670444
"480",5,2014,5,2,0.681536555142503,0.627002288329519,0.00203087371960625,1,0.197860962566845,0.153452685421995,0.110864745011086,0.742049469964664,0.607407407407407,0.0264900662251656,NA,0,0.562795089707271
"481",1,2014,5,5,0.619578686493185,0.488558352402746,0.00235270616697556,1,0.385026737967914,0.258312020460358,0.197339246119734,0.646643109540636,0.593827160493827,0.00441501103752759,NA,0,0.487252124645892
"482",2,2014,5,6,0.643122676579926,0.469107551487414,0.00264124560254802,1,0.181818181818182,0.130434782608696,0.110864745011086,0.659599528857479,0.593827160493827,0,NA,0,0.437204910292729
"483",3,2014,5,7,0.628252788104089,0.474828375286041,0.00355125459166121,1,0.171122994652406,0.153452685421995,0.0687361419068736,0.659599528857479,0.593827160493827,0,NA,0,0.473087818696884
"484",4,2014,5,8,0.588599752168525,0.705949656750572,0.00356235226226015,0.435294117647059,0.197860962566845,0.104859335038363,NA,0.636042402826855,0.593827160493827,0.0750551876379691,NA,0,0.466477809254013
"485",5,2014,5,9,0.614622057001239,0.773455377574371,0.0034957662386665,0.235294117647059,0.155080213903743,0.130434782608696,0,0.564193168433451,0.632098765432099,0.0242825607064018,NA,0,0.455146364494806
"486",1,2014,5,12,0.810408921933086,0.712814645308924,0.00326271515608873,1,0.0909090909090909,0.0792838874680307,NA,0.822143698468787,0.718518518518519,0.00662251655629139,NA,0,0.452313503305005
"487",2,2014,5,13,0.744733581164808,0.715102974828375,0.00348466856806756,0.952941176470588,0.267379679144385,0.283887468030691,0.223946784922395,0.822143698468787,0.718518518518519,0,NA,0,0.432483474976393
"488",3,2014,5,14,0.617100371747212,0.689931350114416,0.00401735675681675,0.952941176470588,0.251336898395722,0.130434782608696,NA,0.681978798586572,0.618518518518519,0,NA,0,0.506137865911237
"489",4,2014,5,15,0.677819083023544,0.829519450800915,0.00369552430944744,0.294117647058824,0.235294117647059,0.153452685421995,0.0221729490022173,0.659599528857479,0.618518518518519,0.0264900662251656,NA,0,0.525967894239849
"490",5,2014,5,16,0.712515489467162,0.867276887871853,0.00290758969692262,0.458823529411765,0.299465240641711,0.153452685421995,0.223946784922395,0.659599528857479,0.691358024691358,0.0154525386313466,NA,0,0.564683663833806
"491",1,2014,5,19,0.643122676579926,0.519450800915332,0.00354015692106227,1,0.229946524064171,0.209718670076726,0.0421286031042129,0.67020023557126,0.580246913580247,0,NA,0,0.4438149197356
"492",2,2014,5,20,0.716232961586122,0.570938215102975,0.00325161748548979,1,0.155080213903743,0.104859335038363,NA,0.742049469964664,0.580246913580247,0,NA,0,0.517469310670444
"493",3,2014,5,21,0.757125154894672,0.667048054919908,0.00282990600273003,1,0.144385026737968,0.104859335038363,NA,0.742049469964664,0.632098765432099,0,NA,0,0.446647780925401
"494",4,2014,5,22,0.672862453531599,0.792906178489702,0.00245258520236603,0.4,0.133689839572193,0.104859335038363,NA,0.692579505300353,0.718518518518519,0.0485651214128035,NA,1,0.463644948064212
"495",5,2014,5,23,0.666666666666667,0.795194508009153,0.00249697588476179,0.411764705882353,0.165775401069519,0.130434782608696,0.0687361419068736,0.659599528857479,0.704938271604938,0.00441501103752759,NA,0,0.526912181303116
"496",1,2014,5,26,0.821561338289963,0.697940503432494,0.00299637106171415,1,0.197860962566845,0.153452685421995,0.0909090909090909,0.83510011778563,0.655555555555556,0,NA,0,0.312559017941454
"497",2,2014,5,27,0.866171003717472,0.778032036613272,0.00244148753176708,0.988235294117647,0.181818181818182,0.153452685421995,0.110864745011086,0.83510011778563,0.791358024691358,0,NA,0,0.512747875354108
"498",3,2014,5,28,0.657992565055762,0.752860411899313,0.0026856362849438,0.905882352941176,0.336898395721925,0.209718670076726,0.0909090909090909,0.83510011778563,0.655555555555556,0,NA,0,0.411709159584514
"499",4,2014,5,29,0.593556381660471,0.645308924485126,0.00368442663884851,1,0.25668449197861,0.179028132992327,0.0421286031042129,0.599528857479387,0.607407407407407,0,NA,0,0.529745042492918
"500",5,2014,5,30,0.680297397769517,0.660183066361556,0.0033071058384845,0.988235294117647,0.0855614973262032,0.0792838874680307,0,0.705535924617197,0.607407407407407,0,NA,0,0.517469310670444
"501",1,2014,6,2,0.759603469640645,0.668192219679634,0.00368442663884851,1,0.20855614973262,0.0792838874680307,0.0421286031042129,0.765606595995289,0.655555555555556,0,NA,0,0.510859301227573
"502",2,2014,6,3,0.828996282527881,0.818077803203661,0.00280771066153214,0.870588235294118,0.197860962566845,0.130434782608696,NA,0.848056537102473,0.704938271604938,0,NA,0,0.529745042492918
"503",3,2014,6,4,0.773234200743494,0.861556064073226,0.0022306317903872,0.564705882352941,0.144385026737968,0.153452685421995,0,0.848056537102473,0.754320987654321,0.0264900662251656,NA,0,0.453257790368272
"504",4,2014,6,5,0.739776951672863,0.835240274599542,0.00188660400182002,0.588235294117647,0.240641711229947,0.179028132992327,0.0687361419068736,0.787985865724382,0.72962962962963,0.136865342163355,NA,0,0.440982058545798
"505",5,2014,6,6,0.734820322180917,0.696796338672769,0.00238599917877238,1,0.224598930481283,0.130434782608696,NA,0.716136631330978,0.72962962962963,0.0551876379690949,NA,0,0.605288007554296
"506",1,2014,6,9,0.731102850061958,0.826086956521739,0.0026856362849438,0.364705882352941,0.192513368983957,0.0792838874680307,NA,0.692579505300353,0.749382716049383,0.141280353200883,NA,1,0.402266288951841
"507",2,2014,6,10,0.757125154894672,0.886727688787185,0.00277441764973532,0.458823529411765,0.181818181818182,0.104859335038363,NA,0.729093050647821,0.754320987654321,0.211920529801324,NA,0,0.440982058545798
"508",3,2014,6,11,0.726146220570013,0.842105263157895,0.00319612913249508,0.847058823529412,0.320855614973262,0.209718670076726,0.0909090909090909,0.729093050647821,0.72962962962963,0.00441501103752759,NA,0,0.447592067988669
"509",4,2014,6,12,0.697645600991326,0.829519450800915,0.00319612913249508,0.6,0.245989304812834,0.130434782608696,NA,0.67020023557126,0.718518518518519,0,NA,0,0.435316336166195
"510",5,2014,6,13,0.757125154894672,0.899313501144165,0.00234160849637661,0.305882352941176,0.181818181818182,0.0792838874680307,NA,0.752650176678445,0.718518518518519,0.0463576158940397,NA,1,0.572237960339943
"511",1,2014,6,16,0.79182156133829,0.781464530892448,0.00338478953267709,1,0.112299465240642,0.104859335038363,NA,0.776207302709069,0.704938271604938,0,NA,0,0.491029272898961
"512",2,2014,6,17,0.858736059479554,0.859267734553776,0.00307405475590674,0.882352941176471,0.181818181818182,0.0792838874680307,NA,0.871613663133098,0.754320987654321,0,NA,0,0.53257790368272
"513",3,2014,6,18,0.929368029739777,0.866132723112128,0.00251917122595968,0.964705882352941,0.299465240641711,0.209718670076726,0.110864745011086,0.871613663133098,0.854320987654321,0,NA,0,0.529745042492918
"514",4,2014,6,19,0.824039653035936,0.85812356979405,0.00287429668512579,1,0.160427807486631,0.130434782608696,NA,0.871613663133098,0.829629629629629,0,NA,0,0.541076487252125
"515",5,2014,6,20,0.785625774473358,0.726544622425629,0.00287429668512579,0.917647058823529,0.197860962566845,0.104859335038363,NA,0.752650176678445,0.766666666666667,0.0331125827814569,NA,0,0.626062322946176
"516",1,2014,6,23,0.785625774473358,0.77116704805492,0.00329600816788557,1,0.128342245989305,0.130434782608696,NA,0.776207302709069,0.766666666666667,0,NA,0,0.51180358829084
"517",2,2014,6,24,0.801734820322181,0.811212814645309,0.00342918021507285,1,0.203208556149733,0.130434782608696,0.0909090909090909,0.776207302709069,0.777777777777778,0,NA,0,0.500472143531634
"518",3,2014,6,25,0.830235439900868,0.901601830663615,0.00284100367332897,0.882352941176471,0.267379679144385,0.130434782608696,0.0687361419068736,0.822143698468787,0.816049382716049,0,NA,0,0.513692162417375
"519",4,2014,6,26,0.845105328376704,0.922196796338673,0.00238599917877238,0.882352941176471,0.181818181818182,0.130434782608696,NA,0.822143698468787,0.840740740740741,0.0331125827814569,NA,0,0.536355051935788
"520",5,2014,6,27,0.826517967781908,0.842105263157895,0.00322942214429192,1,0.181818181818182,0.179028132992327,NA,0.798586572438163,0.829629629629629,0.0154525386313466,NA,0,0.526912181303116
"521",1,2014,6,30,0.833952912019827,0.824942791762014,0.00321832447369297,1,0.117647058823529,0.0562659846547314,NA,0.811542991755006,0.816049382716049,0,NA,0,0.479697828139754
"522",2,2014,7,1,0.876084262701363,0.91304347826087,0.00261905026135015,1,0.20855614973262,0.104859335038363,0,0.871613663133098,0.829629629629629,0,NA,0,0.485363550519358
"523",3,2014,7,2,0.903345724907063,0.94279176201373,0.0024747805435639,0.835294117647059,0.18716577540107,0.209718670076726,0.177383592017738,0.893992932862191,0.865432098765432,0,NA,1,0.525023607176582
"524",4,2014,7,3,0.853779429987608,0.970251716247139,0.0026856362849438,0.505882352941176,0.106951871657754,0.130434782608696,0.177383592017738,0.893992932862191,0.865432098765432,0.22075055187638,NA,1,0.602455146364495
"525",5,2014,7,4,0.768277571251549,0.902745995423341,0.00281880833213108,0.552941176470588,0.197860962566845,0.153452685421995,0.110864745011086,0.848056537102473,0.777777777777778,0.384105960264901,NA,1,0.243626062322946
"526",1,2014,7,7,0.884758364312268,0.855835240274599,0.00240819451997026,0.952941176470588,0.25668449197861,0.153452685421995,0.0421286031042129,0.882214369846879,0.791358024691358,0,NA,0,0.483474976392823
"527",2,2014,7,8,0.90458488228005,0.910755148741419,0.00214185042559566,0.776470588235294,0.219251336898396,0.104859335038363,0.133037694013304,0.893992932862191,0.854320987654321,0.0949227373068433,NA,0,0.464589235127479
"528",3,2014,7,9,0.872366790582404,0.892448512585812,0.00234160849637661,0.976470588235294,0.262032085561497,0.209718670076726,0.110864745011086,0.83510011778563,0.865432098765432,0.0860927152317881,NA,0,0.440982058545798
"529",4,2014,7,10,0.830235439900868,0.859267734553776,0.00312954310890145,0.952941176470588,0.155080213903743,0.104859335038363,0.0909090909090909,0.858657243816254,0.854320987654321,0.0198675496688742,NA,0,0.455146364494806
"530",5,2014,7,11,0.847583643122677,0.816933638443936,0.00359564527405697,1,0.18716577540107,0.130434782608696,NA,0.83510011778563,0.865432098765432,0,NA,0,0.509915014164306
"531",1,2014,7,14,0.833952912019827,0.958810068649885,0.00248587821416284,0.670588235294118,0.160427807486631,0.0562659846547314,NA,0.798586572438163,0.838271604938271,0.00662251655629139,NA,0,0.439093484419263
"532",2,2014,7,15,0.828996282527881,0.97254004576659,0.00214185042559566,0.341176470588235,0.149732620320856,0.104859335038363,0.0421286031042129,0.83510011778563,0.865432098765432,0.101545253863135,NA,1,0.457979225684608
"533",3,2014,7,16,0.804213135068154,0.891304347826087,0.00225282713158508,0.6,0.133689839572193,0.0792838874680307,NA,0.83510011778563,0.816049382716049,0.286975717439294,NA,0,0.423984891406988
"534",4,2014,7,17,0.807930607187113,0.775743707093821,0.00276331997913638,1,0.18716577540107,0.104859335038363,NA,0.776207302709069,0.802469135802469,0,NA,0,0.457979225684608
"535",5,2014,7,18,0.80545229244114,0.752860411899313,0.00361784061525486,1,0.192513368983957,0.130434782608696,NA,0.776207302709069,0.766666666666667,0,NA,0,0.492917847025496
"536",1,2014,7,21,0.811648079306072,0.838672768878718,0.00358454760345803,0.976470588235294,0.0855614973262032,0.030690537084399,NA,0.822143698468787,0.766666666666667,0,NA,0,0.429650613786591
"537",2,2014,7,22,0.850061957868649,0.875286041189931,0.0034957662386665,0.988235294117647,0.122994652406417,0.0792838874680307,NA,0.83510011778563,0.802469135802469,0,NA,0,0.457979225684608
"538",3,2014,7,23,0.883519206939281,0.914187643020595,0.0027411246379385,0.976470588235294,0.25668449197861,0.104859335038363,0.0421286031042129,0.858657243816254,0.854320987654321,0,NA,0,0.461756373937677
"539",4,2014,7,24,0.826517967781908,0.876430205949657,0.00236380383757449,0.847058823529412,0.235294117647059,0.130434782608696,0.177383592017738,0.752650176678445,0.860493827160494,0.0419426048565121,NA,0,0.412653446647781
"540",5,2014,7,25,0.809169764560099,0.759725400457666,0.00285210134392791,1,0.18716577540107,0.130434782608696,NA,0.787985865724382,0.791358024691358,0,NA,0,0.520302171860246
"541",1,2014,7,28,0.835192069392813,0.895881006864989,0.0013983064954666,0.882352941176471,0.245989304812834,0.179028132992327,0.246119733924612,0.822143698468787,0.829629629629629,0.0441501103752759,NA,0,0.465533522190746
"542",2,2014,7,29,0.758364312267658,0.749427917620137,0.00227502247278296,1,0.283422459893048,0.232736572890026,0.133037694013304,0.787985865724382,0.766666666666667,0.0419426048565121,NA,0,0.400377714825307
"543",3,2014,7,30,0.773234200743494,0.734553775743707,0.00297417572051626,1,0.149732620320856,0.0792838874680307,NA,0.765606595995289,0.754320987654321,0,NA,0,0.474976392823418
"544",4,2014,7,31,0.806691449814126,0.804347826086956,0.00325161748548979,0.976470588235294,0.133689839572193,0.0562659846547314,0.0687361419068736,0.787985865724382,0.754320987654321,0,NA,0,0.49480642115203
"545",5,2014,8,1,0.831474597273854,0.894736842105263,0.00361784061525486,0.741176470588235,0.176470588235294,0.104859335038363,0,0.811542991755006,0.816049382716049,0,NA,0,0.533522190745987
"546",1,2014,8,4,0.825278810408922,0.889016018306636,0.00316283612069827,0.929411764705882,0.155080213903743,0.104859335038363,NA,0.811542991755006,0.791358024691358,0.00441501103752759,NA,0,0.459867799811143
"547",2,2014,8,5,0.869888475836431,0.855835240274599,0.0029852733911152,1,0.0748663101604278,0.0562659846547314,NA,0.871613663133098,0.840740740740741,0,NA,0,0.475920679886686
"548",3,2014,8,6,0.841387856257745,0.838672768878718,0.00253026889655861,0.976470588235294,0.165775401069519,0.209718670076726,0.133037694013304,0.798586572438163,0.840740740740741,0,NA,0,0.434372049102927
"549",4,2014,8,7,0.817843866171004,0.749427917620137,0.00267453861434485,1,0.192513368983957,0.153452685421995,0.110864745011086,0.798586572438163,0.791358024691358,0,NA,0,0.456090651558074
"550",5,2014,8,8,0.802973977695167,0.734553775743707,0.00314064077950038,1,0.144385026737968,0.0792838874680307,NA,0.798586572438163,0.777777777777778,0,NA,0,0.471199244570349
"551",1,2014,8,11,0.856257744733581,0.791762013729977,0.00342918021507285,1,0.144385026737968,0.104859335038363,NA,0.858657243816254,0.816049382716049,0,NA,0,0.474032105760151
"552",2,2014,8,12,0.817843866171004,0.891304347826087,0.00314064077950038,0.941176470588235,0.229946524064171,0.153452685421995,0.155210643015521,0.742049469964664,0.860493827160494,0,NA,0,0.367327667610954
"553",3,2014,8,13,0.794299876084263,0.907322654462242,0.00195319002541367,0.705882352941177,0.262032085561497,0.179028132992327,0.155210643015521,0.787985865724382,0.816049382716049,0.154525386313466,NA,0,0.4438149197356
"554",4,2014,8,14,0.774473358116481,0.749427917620137,0.00233051082577767,1,0.229946524064171,0.130434782608696,0.0687361419068736,0.787985865724382,0.754320987654321,0.00441501103752759,NA,0,0.493862134088763
"555",5,2014,8,15,0.738537794299876,0.707093821510297,0.00266344094374591,1,0.25668449197861,0.179028132992327,0.0687361419068736,0.692579505300353,0.72962962962963,0,NA,0,0.396600566572238
"556",1,2014,8,18,0.788104089219331,0.747139588100686,0.00251917122595968,1,0.197860962566845,0.153452685421995,NA,0.787985865724382,0.754320987654321,0.0022075055187638,NA,0,0.465533522190746
"557",2,2014,8,19,0.790582403965304,0.795194508009153,0.00256356190835544,0.976470588235294,0.192513368983957,0.0792838874680307,NA,0.798586572438163,0.754320987654321,0,NA,0,0.390934844192635
"558",3,2014,8,20,0.826517967781908,0.840961098398169,0.00286319901452685,1,0.0962566844919786,0.0792838874680307,NA,0.811542991755006,0.754320987654321,0,NA,0,0.423984891406988
"559",4,2014,8,21,0.811648079306072,0.838672768878718,0.00310734776770356,0.964705882352941,0.149732620320856,0.130434782608696,0,0.811542991755006,0.791358024691358,0.00883002207505519,NA,0,0.439093484419263
"560",5,2014,8,22,0.770755885997522,0.866132723112128,0.00308515242650567,0.776470588235294,0.18716577540107,0.153452685421995,NA,0.798586572438163,0.777777777777778,0.0816777041942605,NA,0,0.440037771482531
"561",1,2014,8,25,0.816604708798017,0.810068649885583,0.00354015692106227,1,0.101604278074866,0.130434782608696,NA,0.858657243816254,0.766666666666667,0,NA,0,0.422096317280453
"562",2,2014,8,26,0.858736059479554,0.853546910755149,0.00345137555627074,0.941176470588235,0.106951871657754,0.0562659846547314,NA,0.871613663133098,0.766666666666667,0,NA,0,0.47780925401322
"563",3,2014,8,27,0.868649318463445,0.845537757437071,0.00297417572051626,0.988235294117647,0.122994652406417,0.104859335038363,NA,0.882214369846879,0.840740740740741,0,NA,0,0.411709159584514
"564",4,2014,8,28,0.842627013630731,0.791762013729977,0.00256356190835544,1,0.262032085561497,0.153452685421995,0.0909090909090909,0.882214369846879,0.816049382716049,0,NA,0,0.487252124645892
"565",5,2014,8,29,0.758364312267658,0.708237986270023,0.00348466856806756,1,0.149732620320856,0.104859335038363,0.0687361419068736,0.787985865724382,0.72962962962963,0,NA,0,0.499527856468366
"566",1,2014,9,1,0.878562577447336,0.956521739130435,0.00289649202632368,0.917647058823529,0.13903743315508,0.0562659846547314,NA,0.882214369846879,0.877777777777778,0.136865342163355,NA,0,0.273843248347498
"567",2,2014,9,2,0.930607187112763,0.943935926773455,0.00256356190835544,0.988235294117647,0.192513368983957,0.153452685421995,0.0421286031042129,0.904593639575972,0.902469135802469,0,NA,0,0.564683663833806
"568",3,2014,9,3,0.879801734820322,0.829519450800915,0.00276331997913638,1,0.245989304812834,0.232736572890026,0.155210643015521,0.904593639575972,0.865432098765432,0,NA,0,0.451369216241737
"569",4,2014,9,4,0.861214374225527,0.799771167048055,0.00350686390926545,1,0.0695187165775401,0.0562659846547314,NA,0.848056537102473,0.829629629629629,0,NA,0,0.590179414542021
"570",5,2014,9,5,0.864931846344486,0.924485125858123,0.00345137555627074,0.870588235294118,0.165775401069519,0.0792838874680307,0.0221729490022173,0.848056537102473,0.829629629629629,0,NA,0,0.514636449480642
"571",1,2014,9,8,0.76456009913259,0.745995423340961,0.00395077073322309,1,0.32620320855615,0.232736572890026,0.0687361419068736,0.776207302709069,0.777777777777778,0,NA,0,0.468366383380548
"572",2,2014,9,9,0.739776951672863,0.789473684210526,0.00391747772142627,1,0.379679144385027,0.209718670076726,0.0909090909090909,0.705535924617197,0.754320987654321,0,NA,0,0.462700661000944
"573",3,2014,9,10,0.755885997521685,0.797482837528604,0.00338478953267709,1,0.299465240641711,0.179028132992327,0.0909090909090909,0.742049469964664,0.754320987654321,0,NA,0,0.487252124645892
"574",4,2014,9,11,0.811648079306072,0.875286041189931,0.00267453861434485,1,0.213903743315508,0.130434782608696,0.0687361419068736,0.798586572438163,0.754320987654321,0,NA,0,0.48819641170916
"575",5,2014,9,12,0.76456009913259,0.751716247139588,0.00312954310890145,1,0.224598930481283,0.104859335038363,0.0221729490022173,0.798586572438163,0.74320987654321,0,NA,0,0.593012275731822
"576",1,2014,9,15,0.674101610904585,0.645308924485126,0.00368442663884851,1,0.133689839572193,0.104859335038363,NA,0.659599528857479,0.632098765432099,0,NA,0,0.479697828139754
"577",2,2014,9,16,0.68277571251549,0.760869565217391,0.00307405475590674,0.8,0.0909090909090909,0.130434782608696,NA,0.659599528857479,0.655555555555556,0.00662251655629139,NA,0,0.482530689329556
"578",3,2014,9,17,0.69268897149938,0.669336384439359,0.00304076174410991,1,0.128342245989305,0.0792838874680307,NA,0.681978798586572,0.655555555555556,0.0750551876379691,NA,0,0.525023607176582
"579",4,2014,9,18,0.711276332094176,0.691075514874142,0.0029297850381205,1,0.0962566844919786,0.0562659846547314,NA,0.716136631330978,0.655555555555556,0,NA,0,0.517469310670444
